Time,E1_D,E1_T,E2_D,E2_T,E3_D,E3_T,E4_D,E4_T,E5_D,E5_T,E6_D,E6_T,E7_D,E7_T,off_R1_D,off_R1_T,off_R2_D,off_R2_T,off_R3_D,off_R3_T,off_R4_D,off_R4_T,on_R1_D,on_R1_T,on_R2_D,on_R2_T,on_R3_D,on_R3_T,on_R4_D,on_R4_T,on_R5_D,on_R5_T,on_R6_D,on_R6_T
55,25.298177342290625,3.0833333333333335,33.61093513971369,2.5,24.210216432404092,1.6666666666666667,14.526161873937298,1.0,19.829520988098153,1.5,5.9677232208348885,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.17180773980605,5.833333333333333,15.424498794230109,7.333333333333333,0.0,0.0,22.14646447595091,2.8333333333333335,13.95643003189417,4.833333333333333,0.0,0.0
60,34.367455913024216,4.0,32.34580840745348,2.4166666666666665,27.904110147089042,2.0,14.526161873937298,1.0,19.829520988098153,1.5,17.121233852371926,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4017697230253,9.166666666666666,15.849926827865438,8.166666666666666,0.0,0.0,36.22315420620127,4.5,11.07405289724926,5.0,0.0,0.0
65,40.48069884245926,4.666666666666667,45.151591884589855,3.25,26.442357032467058,2.0,14.526161873937298,1.0,19.829520988098153,1.5,26.093916440968854,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.03063738678105,12.5,15.869969114080945,9.0,0.0,0.0,45.30589038017276,6.166666666666667,3.498226107672803,5.0,0.0,0.0
70,47.08107179238764,5.5,57.139413238561836,4.083333333333333,24.804128957981447,1.9166666666666667,15.744455797989744,1.1666666666666667,19.829520988098153,1.5,26.900925440968848,2.1666666666666665,7.252857124000646,0.75,0.49549034081860793,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,63.0756277922556,15.166666666666666,15.870965304768577,9.833333333333334,0.0,0.0,47.821955787299004,7.833333333333333,0.32134839802345755,5.0,0.0,0.0
75,46.38725981582814,6.75,65.33857516336036,5.333333333333333,37.210489767895126,2.75,14.418316737848215,1.1666666666666667,19.585467393867642,1.5,26.900925440968848,2.1666666666666665,15.32042709870594,1.5833333333333333,8.368685736634522,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,60.24984610112924,15.0,12.57439003204984,10.0,0.0,0.0,46.362703267458066,9.0,0.015786018488476803,5.0,0.0,0.0
80,46.23269749604244,8.25,82.23641321166865,7.0,53.81129306250989,4.5,14.418316737848215,1.1666666666666667,18.637509419704426,1.5,26.900925440968848,2.1666666666666665,23.390494483535367,2.4166666666666665,19.172897146171394,1.75,1.1894602880741256,0.08333333333333333,0.0,0.0,0.0,0.0,51.11176069779517,13.166666666666666,5.928139253150999,9.0,0.0,0.0,38.60972956394495,9.833333333333334,0.0007557527488657334,5.0,1.7003952208129152,0.5
85,38.4952178103237,9.083333333333334,97.51339578285501,8.666666666666666,70.98123414075476,6.166666666666667,14.418316737848215,1.1666666666666667,27.549812119795504,3.4166666666666665,20.93320222013396,1.75,23.390494483535367,2.4166666666666665,19.172897146171394,1.75,12.826939581657276,0.9166666666666666,0.0,0.0,0.0,0.0,36.44213525978689,10.666666666666666,1.7454694713382668,7.333333333333333,0.0,0.0,26.923593730263836,8.833333333333334,0.3458452280346762,5.0,9.125440002920746,1.3333333333333333
90,29.778214997406824,10.0,103.24300153162487,10.0,78.18478762392441,7.083333333333333,14.418316737848215,1.1666666666666667,46.272087007203716,5.916666666666667,9.779691588596924,0.9166666666666666,23.390494483535367,2.4166666666666665,19.172897146171394,1.75,24.12226608150318,1.75,0.5827332203257605,0.08333333333333333,0.0,0.0,24.563936263532653,7.5,1.3200414377029368,5.666666666666667,0.0,0.0,18.46531868536031,8.0,3.687309343891926,4.916666666666667,15.564100820502896,2.1666666666666665
95,26.659726601705284,11.0,92.2184599930694,10.833333333333334,74.99969127083429,7.916666666666667,14.418316737848215,1.1666666666666667,54.853103731710085,8.416666666666666,0.8070089999999936,0.08333333333333333,23.390494483535367,2.4166666666666665,19.172897146171394,1.75,26.525139791817804,1.9166666666666667,8.498036473996319,0.9166666666666666,3.585547120914587,0.4166666666666667,21.58353643346916,5.0,1.2999991514874303,4.0,0.0,0.0,18.78435555287234,7.333333333333333,3.687309343891926,4.083333333333333,17.55660321761587,2.5833333333333335
100,15.946716179149497,11.833333333333334,80.38150098282847,11.666666666666666,71.52783226673644,9.25,7.147455415619652,0.5833333333333334,55.6741418720574,10.916666666666666,0.0,0.0,16.137637359534722,1.6666666666666667,18.677406805352785,1.6666666666666667,26.525139791817804,1.9166666666666667,17.929749220727057,1.75,13.921548449896255,1.25,20.464565843029728,2.6666666666666665,1.299002960799798,2.3333333333333335,0.0,0.0,30.505046097516857,7.833333333333333,3.687309343891926,3.25,17.55660321761587,2.5833333333333335
105,16.26080152057918,13.25,67.07745493902128,11.75,59.14371016705885,10.083333333333334,0.0,0.0,57.23453205772487,13.75,0.0,0.0,8.070067384829429,0.8333333333333334,10.80421140953687,0.8333333333333334,26.525139791817804,1.9166666666666667,27.73327047569535,2.5833333333333335,23.086260671493946,1.9166666666666667,17.181333295741293,2.6666666666666665,1.2989792168648162,0.6666666666666666,0.0,0.0,48.22636130984055,8.083333333333334,3.687309343891926,2.4166666666666665,17.55660321761587,2.5833333333333335
110,25.185433069271173,13.666666666666666,50.03383411662001,12.166666666666666,42.54400379807241,10.0,0.0,0.0,54.52024086882818,16.25,0.0,0.0,0.0,0.0,0.0,0.0,25.335679503743677,1.8333333333333333,31.774187002433525,2.9166666666666665,23.086260671493946,1.9166666666666667,22.14737380086174,4.333333333333333,0.0,0.0,0.0,0.0,64.10547860523799,8.083333333333334,3.687309343891926,1.5833333333333333,15.856207996802953,2.0833333333333335
115,33.484026503893986,13.416666666666666,44.92580510448471,12.75,26.955954402449105,10.5,0.0,0.0,47.898801543573676,17.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,13.698200210160527,1.0,31.774187002433525,2.9166666666666665,23.086260671493946,1.9166666666666667,30.887575039122765,6.0,0.0,0.0,0.0,0.0,70.89335642154612,8.666666666666666,3.3414819628620105,0.75,8.431163214695124,1.25
120,37.39446922414386,12.166666666666666,61.647984993065485,14.0,24.51153176572596,12.166666666666666,0.0,0.0,37.99057950151563,19.25,0.5733163341894567,0.25,0.0,0.0,0.0,0.0,2.4028737103146227,0.16666666666666666,31.191453782107768,2.8333333333333335,23.086260671493946,1.9166666666666667,34.00306369488427,7.5,0.0,0.0,0.0,0.0,65.72347058325862,8.666666666666666,0.0,0.0,1.9925023971129707,0.4166666666666667
125,37.31134125391332,10.5,84.12488955318558,14.666666666666666,48.84330256103587,13.833333333333334,4.6768036802136335,0.75,39.365840138572175,19.666666666666668,8.899628007468943,1.5,0.0,0.0,0.0,0.0,1.4987513930380534,0.25,23.27615052843721,2.0,19.50071355057936,1.5,27.73713226877482,8.333333333333334,0.0,0.0,0.0,0.0,56.39213588982728,8.5,0.0,0.0,0.0,0.0
130,43.949220528860245,9.083333333333334,105.989285177542,14.75,76.48722557762302,15.083333333333334,19.848049929301723,1.9166666666666667,44.3942098437035,18.0,31.803609759671787,3.75,0.0,0.0,0.0,0.0,9.82002058993676,1.0833333333333333,13.84443778170647,1.1666666666666667,9.164712221597691,0.6666666666666666,19.12686512091082,9.166666666666666,0.0,0.0,0.0,0.0,42.15537993805652,7.166666666666667,0.0,0.0,0.0,0.0
