Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3
10280,39.97800322393933,19.5,45.251352313835724,7.5,0,0,42.896297214361894,4.5,22.597758430299265,2.0,32.13126727094985,3.5,29.33942987424163,2.5,31.545043486918672,2.5,0.0,0.0,53.21383632400958,4.5,0.0,0.0,0,0,0.0,0.0,5.838140252750776,0.5,0.0,0.0,48.35630295477324,4.5,5.96013104363044,0.5,0.0,0.0,25.12739612082288,3.5,40.198113093494555,5.0,12.66852856944729,1.5,0.0,0.0,0.0,0.0,0,0,17.74721540703615,1.5,41.97883487967982,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,26.415884798093387,15.0,4.497345139325017,0.5,23.24123874431695,4.5,0.0,0.0,0.0,0.0,0,0,0.03518847548936321,5.0,0.0,0.0,0,0
10285,49.15341945293157,25.0,40.536667740719224,5.0,0,0,30.022836383916044,6.5,39.77295731401141,3.5,0.0,0.0,29.5305409370319,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.368074541201963,0.5,67.92947399672619,8.0,0.0,0.0,13.160949862140228,1.5,0.0,0.0,0.0,0.0,48.5564461510765,6.5,43.23231578273851,5.0,18.39221200000003,2.0,0.0,0.0,0.0,0.0,0,0,37.301125666162534,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28.003467755197804,5.0,0,0,0.0,0.0,0.0,0.0,0,0,5.885446316824613,11.5,53.926075743064615,5.0,17.797609871092554,4.0,0.0,0.0,0.0,0.0,0,0,0.0015762310027014337,5.0,0.0,0.0,0,0
10290,40.38956456262723,30.0,0.0,0.0,0,0,37.58098747183482,10.0,0.0,0.0,0.0,0.0,3.972694259383047,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.243075531655165,6.5,42.60461717237257,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.27205247611539,5.0,45.91617342819768,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,34.0186477560477,3.5,15.150197506521653,1.5,0,0,0.0,0.0,0.0,0.0,0,0,75.18167045610082,13.5,53.49736977888118,5.0,4.316506458970448,0.5,0.0,0.0,26.608829677796162,5.0,0,0,0.0,5.0,0.0,0.0,0,0
10295,4.316436358962889,30.0,0.0,0.0,0,0,7.191527868568244,10.0,0.0,0.0,0.0,0.0,0.4739112897847235,5.0,0.0,0.0,9.379746796384133,1.5,0.0,0.0,0.0,0.0,0,0,33.232058581573256,10.0,88.7183465959475,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7322225476608,4.5,4.597736820481089,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.737197179583752,3.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,57.13410477937609,7.0,17.57707388118034,1.5,0.0,0.0,45.34018067400712,3.5,16.017217683203686,1.5,0,0,4.10482650460375,5.0,0.0,0.0,0,0
10300,0.16741504342483893,30.0,11.540499836832398,3.0,0,0,1.0923890633736164,10.0,0.0,0.0,0.0,0.0,0.0,5.0,26.211557654578648,2.5,18.892244594345463,2.5,0.0,0.0,0.0,0.0,0,0,57.87539317305087,16.5,93.11672647007515,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.79186438474312,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.69458447796364,3.5,0.0,0.0,5.191280879050559,0.5,30.133186061655607,4.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,22.842740618561578,3.5,0.0,0.0,0.0,0.0,21.266608304091385,1.5,0.0,0.0,0,0,2.1990371297660474,0.5,0.0,0.0,0,0
10305,19.224335908561667,29.0,53.80604630951619,8.5,0,0,0.0,10.0,0.0,0.0,9.82940167862538,2.5,14.470911258994192,6.5,38.86929734757831,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59.71644844305871,25.0,44.4274599117787,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.38117861432656,3.5,21.918038598706175,1.5,6.595782303754561,0.5,55.8068299841685,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10310,64.02279234621439,20.5,14.947526736350877,2.5,0,0,0.0,10.0,5.950898177212267,0.5,136.8536331880602,16.5,21.425636436562627,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31.948862530938428,29.5,3.4517253046031584,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,51.48323529789029,3.5,7.35242658291331,0.5,0.0,0.0,40.6752212869377,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10315,51.91964077233065,10.5,0.0,0.0,0,0,7.437257405391691,9.5,173.8886480737038,14.5,152.49462227477972,14.5,1.7569226356960996,10.0,0.0,0.0,1.9144876422838593,1.0,0.0,0.0,0.0,0.0,0,0,18.0096260789619,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10320,52.62288789249676,6.0,0.0,0.0,0,0,169.68605570565398,15.5,160.40741709681032,13.5,48.255727627375464,4.5,1.0280858067120846,7.5,10.234208020650982,1.0,67.38305692675786,9.5,0.0,0.0,10.307447077690654,2.5,0,0,2.3251083156423533,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9325683876897024,0.5,8.861895646426275,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10325,0.0,0.0,11.583162853598976,3.0,0,0,176.80029348470285,15.5,62.69625642398067,5.5,53.36370036149877,5.0,30.463857708731467,6.0,146.93286786927948,12.5,111.34854555963767,10.5,25.65641979197727,2.5,20.541839365418866,2.5,0,0,49.54130203254482,27.5,0.0,0.0,0.0,0.0,0.0,0.0,47.88691679821248,5.0,16.389963738027802,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10330,19.182930633393877,1.5,34.0300776481448,3.5,0,0,52.47392065415477,4.5,65.63108009221659,6.0,0.0,0.0,139.26466398655404,11.0,272.7235848581395,23.0,45.74642651986639,4.0,28.254902302878634,2.5,26.14278486731999,2.0,0,0,45.96419001641212,8.0,29.60589368277857,2.5,0.0,0.0,41.089935840760276,4.5,43.991120591077475,4.0,142.63615179439788,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.64187782144981,0.5,40.212765885854196,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10335,35.07956149953943,2.5,25.535330525816562,5.0,0,0,69.36077064465175,6.0,0.0,0.0,36.3516812796103,2.5,247.42332295144806,19.0,88.24368160370227,7.0,42.29154507499848,3.5,123.82791156840983,9.5,66.69511595971724,5.0,0,0,30.21998548816549,2.5,30.013514440583833,2.5,0.0,0.0,42.10252590532336,6.0,208.48529275902877,18.5,53.24589077017686,5.0,0.0,0.0,0.0,0.0,3.606885228006149,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,58.274993876999076,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10340,45.34189989969098,3.5,15.625527221963331,1.5,0,0,7.349726223948437,0.5,58.762373699870565,4.0,7.331281067013421,0.5,51.428370517838715,4.0,102.65038211033243,8.0,20.387599754589644,1.5,228.54771214280365,17.0,130.6987176549007,10.0,0,0,29.27707847767266,2.5,123.62031843924967,9.5,0.0,0.0,178.4977491059528,18.5,66.40131797263169,6.0,29.46848564094836,2.5,0.0,0.0,26.145230050855858,3.5,15.446247749903094,2.0,0.0,0.0,0.0,0.0,0,0,54.58680410181188,4.5,5.893895593190791,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10345,21.696568360416933,1.5,0.0,0.0,0,0,65.92939979530749,4.5,7.48075333836745,0.5,44.53848714824231,3.0,101.94456800198682,8.0,20.429161312595653,1.5,7.270343218820784,0.5,130.8253131781442,10.0,6.151206708320046,0.5,0,0,137.59400987643755,10.5,216.2718890976377,16.0,0.0,0.0,91.13406710307424,10.5,41.75124721346242,3.5,24.554186595771114,2.0,3.8089774231300026,0.5,74.03432233595741,9.5,47.05216078219206,5.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10350,0.0,0.0,5.679315526434371,2.0,0,0,22.32407183251874,1.5,52.34942831663213,3.5,0.0,0.0,6.570204060134245,0.5,50.758892685755654,3.5,21.783075008744447,1.5,75.39674053193917,6.0,44.57670035329775,3.5,0,0,205.6715860808742,15.0,87.11383747590128,6.5,0.0,0.0,34.41798207047236,3.5,55.54627816964785,4.5,112.57629093979816,9.5,42.464750493212364,5.5,138.86916671661797,17.5,15.727169803502221,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10355,5.156980540308503,0.5,36.908696643485015,4.5,0,0,36.901537694712886,2.5,0.0,0.0,0.0,0.0,54.188006869336334,4.0,14.01219260939132,1.0,29.12037083252497,2.0,50.17546932191212,4.0,6.812054893876706,0.5,0,0,61.395758114888054,5.0,74.52484697982189,6.0,0.0,0.0,56.15797105023927,6.0,192.01362102695944,17.0,118.0297512747241,10.5,117.76419036812254,14.5,59.00493459870361,7.5,12.898254000000009,1.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10360,42.04898709959381,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.444071874149955,1.5,50.51450667282805,3.5,0.0,0.0,47.746969609006925,3.5,20.47554102797298,1.5,0,0,74.36332594902359,6.0,49.412087040548556,4.0,0.0,0.0,154.04152911999728,15.5,169.07970508298047,15.0,38.24602552648946,3.0,106.5433675180982,13.0,37.79356248253987,4.5,17.78965906573046,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10365,8.984888999999995,1.5,11.307068983174823,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.16669863698101,2.5,0.0,0.0,0.0,0.0,27.196944971929412,2.0,27.51465452641304,2.0,0,0,18.938078781045647,1.5,47.388752071909096,3.5,0.0,0.0,174.3315132638286,19.5,29.560549842344926,2.5,49.58855387850605,4.0,36.68120548921547,4.5,94.5219509282943,11.0,44.62700696768172,5.0,0.0,0.0,22.71865137938579,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9765029248534614,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10370,15.620539673510123,1.5,31.47185394919984,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.29858065362424,4.5,0.0,0.0,0,0,60.918199185728895,4.5,13.481422462077091,1.0,0.0,0.0,52.39140729178196,6.0,53.92097309816205,4.5,0.0,0.0,60.40043108403836,7.0,151.99227950951246,17.5,51.70395175600504,5.5,30.190772103771536,2.5,25.577175161730082,2.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.551407891182436,0.5,22.927607891182447,3.0,0.0,0.0,34.80434960176312,5.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10375,35.17529569808759,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.54321253557066,1.5,49.526320760749286,3.5,0.0,0.0,49.484962856899074,5.0,0.0,0.0,0.0,0.0,121.4178559300218,14.0,131.65176679189574,15.0,0.0,0.0,25.343474294408168,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.225447593897968,0.5,56.99089051968298,4.5,0.0,0.0,29.25027022994411,4.5,4.158080055492729,0.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10380,5.5015426827539216,5.0,5.789016869328629,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35.79669697038503,2.5,0.0,0.0,0.0,0.0,4.529528999999911,0.5,0.0,0.0,35.38564106145782,2.5,148.68138289701557,17.0,39.2108362283746,4.5,17.991861548209954,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.00665845150553,3.0,0.0,0.0,0.0,0.0,31.930925296587844,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10385,6.10032239629615,5.5,37.12112257930994,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.55978249795976,4.5,6.97128093528454,0.5,40.23416970455503,4.5,38.69347126334765,4.5,0.0,0.0,0.0,0.0,50.93713677600388,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.133638005610067,0.5,0.0,0.0,0,0,0.0,0.0,1.9333156599243884,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10390,33.52474436977074,10.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,49.83750500912208,4.5,6.273956482188851,0.5,0.0,0.0,43.376225858053544,5.0,0.0,0.0,0.0,0.0,63.51325670818744,4.5,6.818940404675374,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,36.41019472221092,5.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10395,5.381807824284294,10.0,52.42654091220279,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.135595999999964,0.5,0.0,0.0,0.0,0.0,9.022423617099093,1.0,25.151664671608557,2.5,20.472117818660593,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.715404132790894,4.5,5.291914003117949,0.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10400,53.27198579267066,17.0,27.598236967284734,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54021250000001,2.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.849052247337113,1.5,34.9116333569101,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.998586619882275,2.5,1.895265709970392,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.642707977977562,0.5,23.824375008292797,4.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
10405,21.34254885773248,18.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.779946092970945,1.5,0.0,0.0,41.33784575029729,3.5,13.384662404070497,1.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.372713035784955,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,35.240633535455615,5.0,0,0,0.0,0.0,0.0,0.0,0,0,5.879243010451411,0.5,51.73481082996347,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19.46068747771519,4.0,0,0
10410,32.765217349924505,14.5,0.0,0.0,0,0,0.0,0.0,5.680364508441826,0.5,41.77695615030067,5.0,47.89061895081551,3.5,20.022654352692456,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.51648603453291,4.5,5.058667303333451,0.5,0,0,0.0,0.0,0.0,0.0,0,0,47.22206091591771,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.4292928793725,2.5,24.235626457548822,2.5,0,0
10415,29.03828305218405,5.0,26.056449175161013,5.0,0,0,5.76665849170621,0.5,59.55289524004772,5.0,89.15862147844268,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,29.652170002963814,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.486450361813198,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,12.279983999999999,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.7846578508361102,1.0,0,0,33.572528240413746,5.0,0.0,0.0,0,0
10420,38.63012234033295,3.5,20.49590183952311,3.5,0,0,59.24434368171818,5.5,111.57399342636866,9.5,54.37304197050891,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.63058909441466,2.5,26.63125174501863,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.444356500651736,2.5,12.207361751959674,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.5283540608312052,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.14967281119614,5.0,0,0,2.889558000000001,0.5,0.0,0.0,0,0
10425,23.228946200833555,2.0,39.684703293316126,4.5,0,0,112.69182212048224,10.5,58.837044020172016,5.0,36.982098491496046,3.5,0.0,0.0,17.818747530114535,1.5,35.78820590705203,3.0,0.0,0.0,0.0,0.0,0,0,32.51218720487219,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.32877946566492,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0,0.0,0.0,11.426410214174256,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.21915826258397,4.5,5.226567959842228,0.5,0,0,0.0,0.0,19.565657877551416,4.0,0,0
